ENCFF032ZPF,GRCh38,ENCSR000BJN,HepG2,cell line,Homo sapiens,TAF1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF032ZPF/@@download/ENCFF032ZPF.bed.gz
ENCFF370XOM,GRCh38,ENCSR354FPG,HepG2,cell line,Homo sapiens,STAT5B,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF370XOM/@@download/ENCFF370XOM.bed.gz
ENCFF517TKD,GRCh38,ENCSR000BTI,A549,cell line,Homo sapiens,GATA3,2012/9/10,ENCODE,https://www.encodeproject.org/files/ENCFF517TKD/@@download/ENCFF517TKD.bed.gz
ENCFF718JTU,GRCh38,ENCSR000EVL,HeLa-S3,cell line,Homo sapiens,E2F4,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF718JTU/@@download/ENCFF718JTU.bed.gz
ENCFF158YBV,GRCh38,ENCSR038RXU,MCF-7,cell line,Homo sapiens,GABPA,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF158YBV/@@download/ENCFF158YBV.bed.gz
ENCFF817DBR,GRCh38,ENCSR000FAY,K562,cell line,Homo sapiens,POLR2A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF817DBR/@@download/ENCFF817DBR.bed.gz
ENCFF477JRZ,GRCh38,ENCSR167MTG,HepG2,cell line,Homo sapiens,STAG1,2020/7/8,ENCODE,https://www.encodeproject.org/files/ENCFF477JRZ/@@download/ENCFF477JRZ.bed.gz
ENCFF356ZVN,GRCh38,ENCSR000EEU,HepG2,cell line,Homo sapiens,HNF4A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF356ZVN/@@download/ENCFF356ZVN.bed.gz
ENCFF991VAW,GRCh38,ENCSR706BJO,K562,cell line,Homo sapiens,ZBTB11,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF991VAW/@@download/ENCFF991VAW.bed.gz
ENCFF378SFI,GRCh38,ENCSR000EAQ,GM15510,cell line,Homo sapiens,RELA,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF378SFI/@@download/ENCFF378SFI.bed.gz
ENCFF741FZG,GRCh38,ENCSR000BNL,K562,cell line,Homo sapiens,SP2,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF741FZG/@@download/ENCFF741FZG.bed.gz
ENCFF671YTO,GRCh38,ENCSR467VXG,A549,cell line,Homo sapiens,EP300,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF671YTO/@@download/ENCFF671YTO.bed.gz
ENCFF089YRX,GRCh38,ENCSR000BGE,GM12878,cell line,Homo sapiens,SRF,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF089YRX/@@download/ENCFF089YRX.bed.gz
ENCFF766VUQ,GRCh38,ENCSR000BUD,A549,cell line,Homo sapiens,TEAD4,2012/9/10,ENCODE,https://www.encodeproject.org/files/ENCFF766VUQ/@@download/ENCFF766VUQ.bed.gz
ENCFF004SPR,GRCh38,ENCSR620VIC,K562,cell line,Homo sapiens,CEBPG,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF004SPR/@@download/ENCFF004SPR.bed.gz
ENCFF825TEN,GRCh38,ENCSR000DVP,endothelial cell of umbilical vein,primary cell,Homo sapiens,CTCF,2011/3/17,ENCODE,https://www.encodeproject.org/files/ENCFF825TEN/@@download/ENCFF825TEN.bed.gz
ENCFF718BQI,GRCh38,ENCSR000EFE,IMR-90,cell line,Homo sapiens,MXI1,2012/8/20,ENCODE,https://www.encodeproject.org/files/ENCFF718BQI/@@download/ENCFF718BQI.bed.gz
ENCFF063PPZ,GRCh38,ENCSR000EHP,K562,cell line,Homo sapiens,POLR2A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF063PPZ/@@download/ENCFF063PPZ.bed.gz
ENCFF362JHQ,GRCh38,ENCSR017GBO,K562,cell line,Homo sapiens,TFDP1,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF362JHQ/@@download/ENCFF362JHQ.bed.gz
ENCFF879TPT,GRCh38,ENCSR000BGI,GM12878,cell line,Homo sapiens,USF1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF879TPT/@@download/ENCFF879TPT.bed.gz
ENCFF749GMT,GRCh38,ENCSR992KLV,K562,cell line,Homo sapiens,MYNN,2020/6/30,ENCODE,https://www.encodeproject.org/files/ENCFF749GMT/@@download/ENCFF749GMT.bed.gz
ENCFF707MDI,GRCh38,ENCSR000BMW,K562,cell line,Homo sapiens,REST,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF707MDI/@@download/ENCFF707MDI.bed.gz
ENCFF312YZB,GRCh38,ENCSR989QTM,HepG2,cell line,Homo sapiens,NCOA5,2020/7/8,ENCODE,https://www.encodeproject.org/files/ENCFF312YZB/@@download/ENCFF312YZB.bed.gz
ENCFF966VCV,GRCh38,ENCSR000DRB,GM12864,cell line,Homo sapiens,CTCF,2011/3/17,ENCODE,https://www.encodeproject.org/files/ENCFF966VCV/@@download/ENCFF966VCV.bed.gz
ENCFF289ULN,GRCh38,ENCSR000BJT,A549,cell line,Homo sapiens,NR3C1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF289ULN/@@download/ENCFF289ULN.bed.gz
ENCFF817TGF,GRCh38,ENCSR000ECB,H1,cell line,Homo sapiens,TBP,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF817TGF/@@download/ENCFF817TGF.bed.gz
ENCFF881DAT,GRCh38,ENCSR000EFQ,K562,cell line,Homo sapiens,ZMIZ1,2012/8/20,ENCODE,https://www.encodeproject.org/files/ENCFF881DAT/@@download/ENCFF881DAT.bed.gz
ENCFF731EYW,GRCh38,ENCSR000EBU,H1,cell line,Homo sapiens,CHD1,2012/5/14,ENCODE,https://www.encodeproject.org/files/ENCFF731EYW/@@download/ENCFF731EYW.bed.gz
ENCFF859YMW,GRCh38,ENCSR000BJB,A549,cell line,Homo sapiens,USF1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF859YMW/@@download/ENCFF859YMW.bed.gz
ENCFF312QAX,GRCh38,ENCSR000EZF,HeLa-S3,cell line,Homo sapiens,MAX,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF312QAX/@@download/ENCFF312QAX.bed.gz
ENCFF900PFE,GRCh38,ENCSR000EZP,HepG2,cell line,Homo sapiens,SREBF1,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF900PFE/@@download/ENCFF900PFE.bed.gz
ENCFF662WYP,GRCh38,ENCSR000DNY,HeLa-S3,cell line,Homo sapiens,GTF3C2,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF662WYP/@@download/ENCFF662WYP.bed.gz
ENCFF018FHH,GRCh38,ENCSR000BVG,SK-N-SH,cell line,Homo sapiens,RXRA,2012/9/10,ENCODE,https://www.encodeproject.org/files/ENCFF018FHH/@@download/ENCFF018FHH.bed.gz
ENCFF451LLC,GRCh38,ENCSR257XVY,K562,cell line,Homo sapiens,ZNF83,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF451LLC/@@download/ENCFF451LLC.bed.gz
ENCFF596MGE,GRCh38,ENCSR000AHD,MCF-7,cell line,Homo sapiens,CTCF,2012/9/10,ENCODE,https://www.encodeproject.org/files/ENCFF596MGE/@@download/ENCFF596MGE.bed.gz
ENCFF630HGY,GRCh38,ENCSR000BMG,K562,cell line,Homo sapiens,HDAC2,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF630HGY/@@download/ENCFF630HGY.bed.gz
ENCFF355FWU,GRCh38,ENCSR194KWL,HEK293,cell line,Homo sapiens,ZNF704,2016/12/19,ENCODE,https://www.encodeproject.org/files/ENCFF355FWU/@@download/ENCFF355FWU.bed.gz
ENCFF958OUE,GRCh38,ENCSR000BNT,HepG2,cell line,Homo sapiens,YY1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF958OUE/@@download/ENCFF958OUE.bed.gz
ENCFF627DJP,GRCh38,ENCSR000DOI,K562,cell line,Homo sapiens,POLR3A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF627DJP/@@download/ENCFF627DJP.bed.gz
ENCFF265KKE,GRCh38,ENCSR000DOF,K562,cell line,Homo sapiens,NELFE,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF265KKE/@@download/ENCFF265KKE.bed.gz
ENCFF586ALU,GRCh38,ENCSR371LLY,HEK293,cell line,Homo sapiens,ZNF37A,2018/7/11,ENCODE,https://www.encodeproject.org/files/ENCFF586ALU/@@download/ENCFF586ALU.bed.gz
ENCFF868TYP,GRCh38,ENCSR000BRL,A549,cell line,Homo sapiens,SIX5,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF868TYP/@@download/ENCFF868TYP.bed.gz
ENCFF176ATR,GRCh38,ENCSR578CXC,HepG2,cell line,Homo sapiens,ZNF644,2016/11/8,ENCODE,https://www.encodeproject.org/files/ENCFF176ATR/@@download/ENCFF176ATR.bed.gz
ENCFF287MQJ,GRCh38,ENCSR000DPS,AG09319,cell line,Homo sapiens,CTCF,2011/3/17,ENCODE,https://www.encodeproject.org/files/ENCFF287MQJ/@@download/ENCFF287MQJ.bed.gz
ENCFF043NUC,GRCh38,ENCSR986XYK,MCF-7,cell line,Homo sapiens,PKNOX1,2016/11/17,ENCODE,https://www.encodeproject.org/files/ENCFF043NUC/@@download/ENCFF043NUC.bed.gz
ENCFF469DNJ,GRCh38,ENCSR798EGJ,A549,cell line,Homo sapiens,RNF2,2016/11/23,ENCODE,https://www.encodeproject.org/files/ENCFF469DNJ/@@download/ENCFF469DNJ.bed.gz
ENCFF792CKI,GRCh38,ENCSR000BNM,K562,cell line,Homo sapiens,TAF7,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF792CKI/@@download/ENCFF792CKI.bed.gz
ENCFF858ASA,GRCh38,ENCSR000BRC,A549,cell line,Homo sapiens,CREB1,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF858ASA/@@download/ENCFF858ASA.bed.gz
ENCFF390OQK,GRCh38,ENCSR000DZO,GM12878,cell line,Homo sapiens,NRF1,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF390OQK/@@download/ENCFF390OQK.bed.gz
ENCFF674KSP,GRCh38,ENCSR000DSZ,astrocyte of the cerebellum,primary cell,Homo sapiens,CTCF,2012/1/17,ENCODE,https://www.encodeproject.org/files/ENCFF674KSP/@@download/ENCFF674KSP.bed.gz
ENCFF446ZSX,GRCh38,ENCSR000BNP,GM12878,cell line,Homo sapiens,YY1,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF446ZSX/@@download/ENCFF446ZSX.bed.gz
ENCFF068IGH,GRCh38,ENCSR000EGZ,K562,cell line,Homo sapiens,MXI1,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF068IGH/@@download/ENCFF068IGH.bed.gz
ENCFF627UZT,GRCh38,ENCSR979QYJ,K562,cell line,Homo sapiens,MNT,2017/1/27,ENCODE,https://www.encodeproject.org/files/ENCFF627UZT/@@download/ENCFF627UZT.bed.gz
ENCFF006GSY,GRCh38,ENCSR000BQZ,GM12878,cell line,Homo sapiens,STAT5A,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF006GSY/@@download/ENCFF006GSY.bed.gz
ENCFF394NVG,GRCh38,ENCSR000EAM,GM12892,cell line,Homo sapiens,POLR2A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF394NVG/@@download/ENCFF394NVG.bed.gz
ENCFF190CGV,GRCh38,ENCSR000EFS,K562,cell line,Homo sapiens,JUN,2012/8/20,ENCODE,https://www.encodeproject.org/files/ENCFF190CGV/@@download/ENCFF190CGV.bed.gz
ENCFF138KKR,GRCh38,ENCSR000EZW,K562,cell line,Homo sapiens,JUN,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF138KKR/@@download/ENCFF138KKR.bed.gz
ENCFF630YVJ,GRCh38,ENCSR000BNK,K562,cell line,Homo sapiens,CTCFL,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF630YVJ/@@download/ENCFF630YVJ.bed.gz
ENCFF083SUA,GRCh38,ENCSR000EGU,K562,cell line,Homo sapiens,IRF1,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF083SUA/@@download/ENCFF083SUA.bed.gz
ENCFF005YUC,GRCh38,ENCSR000EEC,HepG2,cell line,Homo sapiens,MAFF,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF005YUC/@@download/ENCFF005YUC.bed.gz
ENCFF811QXE,GRCh38,ENCSR090ZDO,HEK293T,cell line,Homo sapiens,SUZ12,2016/11/18,ENCODE,https://www.encodeproject.org/files/ENCFF811QXE/@@download/ENCFF811QXE.bed.gz
ENCFF134HBK,GRCh38,ENCSR882ICT,HEK293T,cell line,Homo sapiens,ZNF384,2016/11/17,ENCODE,https://www.encodeproject.org/files/ENCFF134HBK/@@download/ENCFF134HBK.bed.gz
ENCFF763LNJ,GRCh38,ENCSR475SOC,MCF-7,cell line,Homo sapiens,ELF1,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF763LNJ/@@download/ENCFF763LNJ.bed.gz
ENCFF107SJD,GRCh38,ENCSR000FAJ,K562,cell line,Homo sapiens,POLR2A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF107SJD/@@download/ENCFF107SJD.bed.gz
ENCFF735PKA,GRCh38,ENCSR000DLR,HepG2,cell line,Homo sapiens,MYC,2011/3/17,ENCODE,https://www.encodeproject.org/files/ENCFF735PKA/@@download/ENCFF735PKA.bed.gz
ENCFF987QLI,GRCh38,ENCSR000BUN,MCF-7,cell line,Homo sapiens,TCF12,2012/9/10,ENCODE,https://www.encodeproject.org/files/ENCFF987QLI/@@download/ENCFF987QLI.bed.gz
ENCFF743NCE,GRCh38,ENCSR517DDU,HEK293,cell line,Homo sapiens,ZNF48,2016/10/14,ENCODE,https://www.encodeproject.org/files/ENCFF743NCE/@@download/ENCFF743NCE.bed.gz
ENCFF847HXU,GRCh38,ENCSR000BIP,H1,cell line,Homo sapiens,BCL11A,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF847HXU/@@download/ENCFF847HXU.bed.gz
ENCFF755NLD,GRCh38,ENCSR692HSE,HEK293,cell line,Homo sapiens,YY2,2016/12/19,ENCODE,https://www.encodeproject.org/files/ENCFF755NLD/@@download/ENCFF755NLD.bed.gz
ENCFF610KOH,GRCh38,ENCSR617RSQ,PC-3,cell line,Homo sapiens,EZH2phosphoT487,2018/2/6,ENCODE,https://www.encodeproject.org/files/ENCFF610KOH/@@download/ENCFF610KOH.bed.gz
ENCFF043FHJ,GRCh38,ENCSR000DLQ,HepG2,cell line,Homo sapiens,POLR2A,2011/3/17,ENCODE,https://www.encodeproject.org/files/ENCFF043FHJ/@@download/ENCFF043FHJ.bed.gz
ENCFF146MNV,GRCh38,ENCSR150EFU,A549,cell line,Homo sapiens,SMC3,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF146MNV/@@download/ENCFF146MNV.bed.gz
ENCFF737MXG,GRCh38,ENCSR551QJT,HepG2,cell line,Homo sapiens,THRA,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF737MXG/@@download/ENCFF737MXG.bed.gz
ENCFF720THP,GRCh38,ENCSR111ZXV,A549,cell line,Homo sapiens,FOSL2,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF720THP/@@download/ENCFF720THP.bed.gz
ENCFF650MIK,GRCh38,ENCSR646EFO,A549,cell line,Homo sapiens,HES2,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF650MIK/@@download/ENCFF650MIK.bed.gz
ENCFF617UOC,GRCh38,ENCSR894QWM,MM.1S,cell line,Homo sapiens,EZH2phosphoT487,2018/2/6,ENCODE,https://www.encodeproject.org/files/ENCFF617UOC/@@download/ENCFF617UOC.bed.gz
ENCFF421VTZ,GRCh38,ENCSR798NVH,uterus,tissue,Homo sapiens,CTCF,2016/11/7,ENCODE,https://www.encodeproject.org/files/ENCFF421VTZ/@@download/ENCFF421VTZ.bed.gz
ENCFF305OER,GRCh38,ENCSR000BGK,HepG2,cell line,Homo sapiens,JUND,2011/7/18,ENCODE,https://www.encodeproject.org/files/ENCFF305OER/@@download/ENCFF305OER.bed.gz
ENCFF684BIN,GRCh38,ENCSR000DNP,GM12878,cell line,Homo sapiens,SUPT20H,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF684BIN/@@download/ENCFF684BIN.bed.gz
ENCFF433ERT,GRCh38,ENCSR189YMA,K562,cell line,Homo sapiens,VEZF1,2017/11/8,ENCODE,https://www.encodeproject.org/files/ENCFF433ERT/@@download/ENCFF433ERT.bed.gz
ENCFF438HIV,GRCh38,ENCSR348ONY,HEK293,cell line,Homo sapiens,ZFP41,2016/10/7,ENCODE,https://www.encodeproject.org/files/ENCFF438HIV/@@download/ENCFF438HIV.bed.gz
ENCFF739AJO,GRCh38,ENCSR440VKE,K562,cell line,Homo sapiens,ADNP,2016/6/13,ENCODE,https://www.encodeproject.org/files/ENCFF739AJO/@@download/ENCFF739AJO.bed.gz
ENCFF193XBL,GRCh38,ENCSR224NFP,HEK293,cell line,Homo sapiens,ZNF426,2017/3/16,ENCODE,https://www.encodeproject.org/files/ENCFF193XBL/@@download/ENCFF193XBL.bed.gz
ENCFF553BVI,GRCh38,ENCSR613NUC,K562,cell line,Homo sapiens,ARNT,2016/12/19,ENCODE,https://www.encodeproject.org/files/ENCFF553BVI/@@download/ENCFF553BVI.bed.gz
ENCFF882ZZZ,GRCh38,ENCSR636EYA,MCF-7,cell line,Homo sapiens,CTBP1,2016/4/21,ENCODE,https://www.encodeproject.org/files/ENCFF882ZZZ/@@download/ENCFF882ZZZ.bed.gz
ENCFF621SZM,GRCh38,ENCSR247LSH,A549,cell line,Homo sapiens,RAD21,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF621SZM/@@download/ENCFF621SZM.bed.gz
ENCFF792HVD,GRCh38,ENCSR853VWZ,A549,cell line,Homo sapiens,RAD21,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF792HVD/@@download/ENCFF792HVD.bed.gz
ENCFF238TAW,GRCh38,ENCSR217WRC,HEK293,cell line,Homo sapiens,TSHZ1,2016/10/7,ENCODE,https://www.encodeproject.org/files/ENCFF238TAW/@@download/ENCFF238TAW.bed.gz
ENCFF511SKA,GRCh38,ENCSR620NWG,A549,cell line,Homo sapiens,SMC3,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF511SKA/@@download/ENCFF511SKA.bed.gz
ENCFF268YOM,GRCh38,ENCSR099NCH,K562,cell line,Homo sapiens,ZNF24,2016/7/28,ENCODE,https://www.encodeproject.org/files/ENCFF268YOM/@@download/ENCFF268YOM.bed.gz
ENCFF540KGK,GRCh38,ENCSR125ULS,HEK293,cell line,Homo sapiens,ZNF561,2018/7/11,ENCODE,https://www.encodeproject.org/files/ENCFF540KGK/@@download/ENCFF540KGK.bed.gz
ENCFF598QEL,GRCh38,ENCSR630KQP,K562,cell line,Homo sapiens,ZNF250,2020/8/3,ENCODE,https://www.encodeproject.org/files/ENCFF598QEL/@@download/ENCFF598QEL.bed.gz
ENCFF184PHK,GRCh38,ENCSR017CEO,MCF-7,cell line,Homo sapiens,CUX1,2016/6/14,ENCODE,https://www.encodeproject.org/files/ENCFF184PHK/@@download/ENCFF184PHK.bed.gz
ENCFF486LNN,GRCh38,ENCSR892RCP,HepG2,cell line,Homo sapiens,CBX5,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF486LNN/@@download/ENCFF486LNN.bed.gz
ENCFF118GMS,GRCh38,ENCSR109YGM,K562,cell line,Homo sapiens,CREB3L1,2014/7/7,ENCODE,https://www.encodeproject.org/files/ENCFF118GMS/@@download/ENCFF118GMS.bed.gz
ENCFF314KET,GRCh38,ENCSR112ALD,HepG2,cell line,Homo sapiens,CREB1,2017/11/14,ENCODE,https://www.encodeproject.org/files/ENCFF314KET/@@download/ENCFF314KET.bed.gz
ENCFF258GDS,GRCh38,ENCSR223MLH,K562,cell line,Homo sapiens,BRCA1,2017/5/18,ENCODE,https://www.encodeproject.org/files/ENCFF258GDS/@@download/ENCFF258GDS.bed.gz
ENCFF152LBQ,GRCh38,ENCSR481YWD,A549,cell line,Homo sapiens,SMC3,2016/10/31,ENCODE,https://www.encodeproject.org/files/ENCFF152LBQ/@@download/ENCFF152LBQ.bed.gz
ENCFF280WZN,GRCh38,ENCSR140DSL,HeLa-S3,cell line,Homo sapiens,MAFF,2014/7/7,ENCODE,https://www.encodeproject.org/files/ENCFF280WZN/@@download/ENCFF280WZN.bed.gz
ENCFF459DPT,GRCh38,ENCSR124AIG,IMR-90,cell line,Homo sapiens,FOS,2016/12/19,ENCODE,https://www.encodeproject.org/files/ENCFF459DPT/@@download/ENCFF459DPT.bed.gz
ENCFF260XMT,GRCh38,ENCSR421DAO,HepG2,cell line,Homo sapiens,ZBTB33,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF260XMT/@@download/ENCFF260XMT.bed.gz
ENCFF182MPY,GRCh38,ENCSR217HTK,HEK293,cell line,Homo sapiens,ATF2,2016/10/7,ENCODE,https://www.encodeproject.org/files/ENCFF182MPY/@@download/ENCFF182MPY.bed.gz
ENCFF791SNR,GRCh38,ENCSR343RJR,HepG2,cell line,Homo sapiens,BRCA1,2020/7/8,ENCODE,https://www.encodeproject.org/files/ENCFF791SNR/@@download/ENCFF791SNR.bed.gz
ENCFF217CVI,GRCh38,ENCSR984MDV,HEK293,cell line,Homo sapiens,ZNF24,2016/10/7,ENCODE,https://www.encodeproject.org/files/ENCFF217CVI/@@download/ENCFF217CVI.bed.gz
ENCFF734SEO,GRCh38,ENCSR243INX,PC-9,cell line,Homo sapiens,CTCF,2017/1/12,ENCODE,https://www.encodeproject.org/files/ENCFF734SEO/@@download/ENCFF734SEO.bed.gz
ENCFF643LFY,GRCh38,ENCSR849TMV,HepG2,cell line,Homo sapiens,SIX4,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF643LFY/@@download/ENCFF643LFY.bed.gz
ENCFF155LGO,GRCh38,ENCSR701TCU,A549,cell line,Homo sapiens,CEBPB,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF155LGO/@@download/ENCFF155LGO.bed.gz
ENCFF157SUO,GRCh38,ENCSR173USN,HepG2,cell line,Homo sapiens,ZBTB43,2020/7/8,ENCODE,https://www.encodeproject.org/files/ENCFF157SUO/@@download/ENCFF157SUO.bed.gz
ENCFF101DBG,GRCh38,ENCSR106FRG,K562,cell line,Homo sapiens,TAL1,2016/6/14,ENCODE,https://www.encodeproject.org/files/ENCFF101DBG/@@download/ENCFF101DBG.bed.gz
ENCFF147ZYL,GRCh38,ENCSR535HFQ,A549,cell line,Homo sapiens,FOSL2,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF147ZYL/@@download/ENCFF147ZYL.bed.gz
ENCFF221BLR,GRCh38,ENCSR071NFQ,GM23338,cell line,Homo sapiens,STAT1,2016/8/9,ENCODE,https://www.encodeproject.org/files/ENCFF221BLR/@@download/ENCFF221BLR.bed.gz
ENCFF902PJA,GRCh38,ENCSR754KCC,HepG2,cell line,Homo sapiens,KDM2A,2020/7/9,ENCODE,https://www.encodeproject.org/files/ENCFF902PJA/@@download/ENCFF902PJA.bed.gz
ENCFF201PUR,GRCh38,ENCSR392SFJ,uterus,tissue,Homo sapiens,CTCF,2016/11/7,ENCODE,https://www.encodeproject.org/files/ENCFF201PUR/@@download/ENCFF201PUR.bed.gz
ENCFF566HOV,GRCh38,ENCSR193NSH,A549,cell line,Homo sapiens,RAD21,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF566HOV/@@download/ENCFF566HOV.bed.gz
ENCFF033AIE,GRCh38,ENCSR687APM,body of pancreas,tissue,Homo sapiens,CTCF,2019/9/11,ENCODE,https://www.encodeproject.org/files/ENCFF033AIE/@@download/ENCFF033AIE.bed.gz
ENCFF855VUF,GRCh38,ENCSR376FMN,HepG2,cell line,Homo sapiens,EHMT2,2017/8/12,ENCODE,https://www.encodeproject.org/files/ENCFF855VUF/@@download/ENCFF855VUF.bed.gz
ENCFF557IFE,GRCh38,ENCSR103UVU,A549,cell line,Homo sapiens,FOSL2,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF557IFE/@@download/ENCFF557IFE.bed.gz
ENCFF666XCS,GRCh38,ENCSR000ECN,HeLa-S3,cell line,Homo sapiens,MAX,2012/5/14,ENCODE,https://www.encodeproject.org/files/ENCFF666XCS/@@download/ENCFF666XCS.bed.gz
ENCFF309QRC,GRCh38,ENCSR000BQG,H1,cell line,Homo sapiens,SP2,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF309QRC/@@download/ENCFF309QRC.bed.gz
ENCFF795SGD,GRCh38,ENCSR807WAC,A549,cell line,Homo sapiens,RAD21,2018/3/15,GGR,https://www.encodeproject.org/files/ENCFF795SGD/@@download/ENCFF795SGD.bed.gz
ENCFF187BVL,GRCh38,ENCSR000BRR,K562,cell line,Homo sapiens,STAT5A,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF187BVL/@@download/ENCFF187BVL.bed.gz
ENCFF180POM,GRCh38,ENCSR864VJE,HEK293,cell line,Homo sapiens,ZSCAN16,2016/10/7,ENCODE,https://www.encodeproject.org/files/ENCFF180POM/@@download/ENCFF180POM.bed.gz
ENCFF630ITX,GRCh38,ENCSR000BQQ,A549,cell line,Homo sapiens,TCF12,2012/2/29,ENCODE,https://www.encodeproject.org/files/ENCFF630ITX/@@download/ENCFF630ITX.bed.gz
ENCFF978IEE,GRCh38,ENCSR673OGC,A549,cell line,Homo sapiens,BCL3,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF978IEE/@@download/ENCFF978IEE.bed.gz
ENCFF624TOT,GRCh38,ENCSR000EFA,endothelial cell of umbilical vein,primary cell,Homo sapiens,JUN,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF624TOT/@@download/ENCFF624TOT.bed.gz
ENCFF521YNZ,GRCh38,ENCSR904OTM,A549,cell line,Homo sapiens,BCL3,2016/10/27,GGR,https://www.encodeproject.org/files/ENCFF521YNZ/@@download/ENCFF521YNZ.bed.gz
ENCFF730BLH,GRCh38,ENCSR000EDJ,HeLa-S3,cell line,Homo sapiens,NRF1,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF730BLH/@@download/ENCFF730BLH.bed.gz
ENCFF404NNY,GRCh38,ENCSR000ECQ,HeLa-S3,cell line,Homo sapiens,SUPT20H,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF404NNY/@@download/ENCFF404NNY.bed.gz
ENCFF013GAH,GRCh38,ENCSR000ECR,HeLa-S3,cell line,Homo sapiens,KAT2A,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF013GAH/@@download/ENCFF013GAH.bed.gz
ENCFF711ILQ,GRCh38,ENCSR395HWC,K562,cell line,Homo sapiens,IKZF1,2016/4/22,ENCODE,https://www.encodeproject.org/files/ENCFF711ILQ/@@download/ENCFF711ILQ.bed.gz
ENCFF102ZOU,GRCh38,ENCSR000EED,HepG2,cell line,Homo sapiens,CHD2,2011/10/29,ENCODE,https://www.encodeproject.org/files/ENCFF102ZOU/@@download/ENCFF102ZOU.bed.gz
ENCFF765QVM,GRCh38,ENCSR000EHY,SK-N-SH,cell line,Homo sapiens,RFX5,2012/8/20,ENCODE,https://www.encodeproject.org/files/ENCFF765QVM/@@download/ENCFF765QVM.bed.gz
